,Date,High,Low,Price,SAR,Upper Band,Middle Band,Lower Band
1028,28-Nov-14,380.3,359.5,375.6,350.192,378.7778613,372.42,366.0621387
1029,29-Nov-14,383,372,374.5,358.1536,379.2470694,372.68,366.1129306
1030,30-Nov-14,380.3,373.1,376.7,359.5,379.7981265,372.86,365.9218735
1031,1-Dec-14,380,374.9,377.6,365.6,380.4014284,374.8,369.1985716
1032,2-Dec-14,382.6,376.9,382,370.48,382.4389146,377.28,372.1210854
1033,3-Dec-14,383.1,374.3,375.7,390,382.4334199,377.3,372.1665801
1034,4-Dec-14,378.9,364.8,370.3,386.86,383.9738273,376.46,368.9461727
1035,5-Dec-14,380.6,367.2,378.4,383.1,384.4785415,376.8,369.1214585
1036,6-Dec-14,379.1,371.1,372.8,380.6,384.0595864,375.84,367.6204136
1037,7-Dec-14,376.7,370.9,374.4,380.6,379.7626464,374.32,368.8773536
1038,8-Dec-14,375.6,361.7,363.3,379.1,381.8724274,371.84,361.8075726
1039,9-Dec-14,364.4,345.5,353.9,376.7,386.2572766,368.56,350.8627234
1040,10-Dec-14,356.2,343.5,346.9,375.6,383.5272894,362.26,340.9927106
1041,11-Dec-14,363.3,343.6,350,369.18,377.7123962,357.7,337.6876038
1042,12-Dec-14,357,349.9,352.8,364.044,364.4227533,353.38,342.3372467
1043,13-Dec-14,352.6,348.3,350.9,363.3,355.7513916,350.9,346.0486084
1044,14-Dec-14,356.8,347,352.7,359.34,354.9840722,350.66,346.3359278
1045,15-Dec-14,354.1,346.3,347.2,356.8,354.8370863,350.72,346.6029137
1046,16-Dec-14,348.1,330.6,330.6,356.8,363.5782675,346.84,330.1017325
1047,17-Dec-14,337,315,318.2,354.1,366.6857692,339.92,313.1542308
1048,18-Dec-14,321.1,303.6,308.3,348.1,365.0073801,331.4,297.7926199
1049,19-Dec-14,317,306,315.7,339.2,351.2883858,324,296.7116142
1050,20-Dec-14,330,314.9,329.1,332.08,337.1863797,320.38,303.5736203
1051,21-Dec-14,328.4,316.9,317.2,330,331.0512546,317.7,304.3487454
1052,22-Dec-14,329.2,317.5,329,330,336.0323715,319.86,303.6876285
1053,23-Dec-14,335.2,326.1,332.9,303.6,338.7028733,324.78,310.8571267
1054,24-Dec-14,334.3,322.8,322.8,309.92,337.288733,326.2,315.111267
1055,25-Dec-14,323.1,317.9,319,314.976,336.0704331,324.18,312.2895669
1056,26-Dec-14,329.8,317.5,328.5,335.2,336.2840642,326.44,316.5959358
1057,27-Dec-14,327.1,312.7,315.9,331.66,336.1924856,323.82,311.4475144
1058,28-Dec-14,318.6,312,317.5,329.8,329.7471971,320.74,311.7328029
1059,29-Dec-14,321.5,311.9,311.9,327.1,329.5709763,318.56,307.5490237
1060,30-Dec-14,315.3,307.9,308.8,324.06,329.9604762,316.52,303.0795238
1061,31-Dec-14,317.6,308.6,317,321.5,320.9173428,314.22,307.5226572
1062,1-Jan-15,317.5,312.9,313.9,318.78,320.3037026,313.82,307.3362974
1063,2-Jan-15,316,313,315.1,317.6,318.9608184,313.34,307.7191816
1064,3-Jan-15,314.8,282,282,317.5,333.2954892,307.36,281.4245108
1065,4-Jan-15,288.9,258.8,258.8,316,343.8083541,297.36,250.9116459
1066,5-Jan-15,276.5,260.5,273.2,314.8,333.420531,288.6,243.779469
1067,6-Jan-15,287.8,268.5,285.4,303.6,319.9815318,282.9,245.8184682
1068,7-Jan-15,303.8,285,297,258.8,304.8181753,279.28,253.7418247
1069,8-Jan-15,296.2,285.6,285.6,267.8,306.0030767,280,253.9969233
1070,9-Jan-15,295.6,283,292.8,275,303.0086397,286.8,270.5913603
1071,10-Jan-15,292.4,271,275,303.8,302.1808389,287.16,272.1391611
1072,11-Jan-15,280,265,266.2,297.24,306.0273204,283.32,260.6126796
1073,12-Jan-15,281,265.5,267.6,292.4,298.0629387,277.44,256.8170613
1074,13-Jan-15,267.6,222.5,229.8,286.92,307.3836543,266.28,225.1763457
1075,14-Jan-15,230.5,164.9,183.2,281,313.1113316,244.36,175.6086684
1076,15-Jan-15,234.5,176.5,217.7,267.6,296.2953942,232.9,169.5046058
1077,16-Jan-15,225,200,206.7,247.06,276.8083865,221,165.1916135
1078,17-Jan-15,211,198.2,201.2,234.5,239.1130948,207.72,176.3269052
1079,18-Jan-15,218.3,197.1,209.9,225,226.8904989,203.74,180.5895011
1080,19-Jan-15,216.2,208.8,213.2,218.3,220.9661124,209.74,198.5138876
1081,20-Jan-15,218,208,218,218.3,221.1975436,209.8,198.4024564
1082,21-Jan-15,225.5,219,225.5,164.9,229.7728838,213.56,197.3471162
1083,22-Jan-15,257.7,216.6,226.3,177.02,231.6063732,218.58,205.5536268
1084,23-Jan-15,235,215,235,193.156,238.576782,223.6,208.623218
1085,24-Jan-15,250.6,215,240,206.0648,244.3880783,228.96,213.5319217
1086,25-Jan-15,256.3,245.3,254.5,215,257.4873785,236.26,215.0326215
1087,26-Jan-15,322.7,241.4,274.5,215,279.878007,246.06,212.241993
1088,27-Jan-15,278.5,244,263.6,236.54,282.7570724,253.52,224.2829276
1089,28-Jan-15,266,228.5,236.1,322.7,282.4277256,253.74,225.0522744
1090,29-Jan-15,242,221.1,235,303.86,283.5443114,252.74,221.9356886
1091,30-Jan-15,244.6,227.9,229.1,287.308,283.58049,247.66,211.73951
1092,31-Jan-15,234.7,217.1,218.4,274.0664,266.3621924,236.44,206.5178076
1093,1-Feb-15,233.8,210,229,262.67312,242.0875137,229.52,216.9524863
1094,2-Feb-15,240.1,220.9,237.8,252.138496,243.1900263,229.86,216.5299737
1095,3-Feb-15,243.9,225.3,228.6,210,240.8792032,228.58,216.2807968
1096,4-Feb-15,231,221.5,227.1,216.78,240.5155746,228.18,215.8444254
1097,5-Feb-15,228.9,215,216.8,243.9,241.2331672,227.86,214.4868328
1098,6-Feb-15,226.6,216,223.2,238.12,240.4765017,226.7,212.9234983
1099,7-Feb-15,230.5,222.7,229,233.496,234.0540331,224.94,215.8259669
1100,8-Feb-15,231.6,220,224,215,232.3668797,224.02,215.6731203
1101,9-Feb-15,225,216.4,221.1,231.6,230.7662192,222.82,214.8737808
1102,10-Feb-15,222,215,220.9,231.6,229.5059697,223.64,217.7740303
1103,11-Feb-15,223.3,218.1,219.8,228.28,229.6084284,222.96,216.3115716
1104,12-Feb-15,223.2,217.8,222.4,225.624,224.5205555,221.64,218.7594445
1105,13-Feb-15,242.5,221.5,236.1,215,236.212761,224.06,211.907239
1106,14-Feb-15,261.2,235.5,257.2,217.8,259.7541005,231.28,202.8058995
1107,15-Feb-15,268.3,228.2,235.9,221.5,260.8441563,234.28,207.7158437
1108,16-Feb-15,243.3,229,233.6,228.2,259.5748086,237.04,214.5051914
1109,17-Feb-15,246.3,231.5,244,228.2,258.6937128,241.36,224.0262872
1110,18-Feb-15,245,231.7,236.3,229,258.6858323,241.4,224.1141677
1111,19-Feb-15,243.4,235,240.2,231.5,245.3484692,238,230.6515308
1112,20-Feb-15,248.3,238.9,244.5,231.7,248.2310751,239.72,231.2089249
1113,21-Feb-15,247.7,243.3,245.6,235,248.982536,242.12,235.257464
1114,22-Feb-15,247.8,232.4,236.5,268.3,248.4003856,240.62,232.8396144
1115,23-Feb-15,241,232.6,239.4,261.12,247.9673769,241.24,234.5126231
1116,24-Feb-15,241,236.7,239.7,255.376,247.9407058,241.14,234.3392942
1117,25-Feb-15,240.8,235.6,238,250.7808,246.0323824,239.84,233.6476176
1118,26-Feb-15,238.3,233.8,236.9,247.10464,240.670603,238.1,235.529397
1119,27-Feb-15,262.6,236.6,255,232.4,255.152453,241.8,228.447547
1120,28-Feb-15,257.4,251.3,255.7,233.8,261.9637747,245.06,228.1562253
1121,1-Mar-15,266,245.8,262.4,236.6,270.1145802,249.6,229.0854198
1122,2-Mar-15,279.6,259.2,277.3,242.48,283.5351529,257.46,231.3848471
1123,3-Mar-15,290.3,268,283.8,245.8,290.1818423,266.84,243.4981577
1124,4-Mar-15,286,267.4,273.3,254.7,290.8099975,270.5,250.1900025
1125,5-Mar-15,284.5,262.9,277.7,261.82,289.0878822,274.9,260.7121178
1126,6-Mar-15,277.9,269.7,273.2,262.9,284.8024544,277.06,269.3175456
1127,7-Mar-15,280,270.6,277,262.9,284.7387337,277,269.2612663
1128,8-Mar-15,278.7,272,275.6,268.38,279.0621075,275.36,271.6578925
1129,9-Mar-15,295,279,291,270.6,291.3848708,278.9,266.4151292
1130,10-Mar-15,303.8,290,292.7,272,298.3642643,281.9,265.4357357
1131,11-Mar-15,298.7,291.1,296.7,278.36,303.8450573,286.6,269.3549427
1132,12-Mar-15,298.8,292.4,295.6,283.448,305.5879534,290.32,275.0520466
1133,13-Mar-15,295.9,282.1,283.3,303.8,301.331304,291.86,282.388696
1134,14-Mar-15,287.5,281.4,282.6,299.46,302.2805124,290.18,278.0794876
1135,15-Mar-15,287.8,283.4,286.9,295.9,301.0435768,289.02,276.9964232
1136,16-Mar-15,295.1,289.3,291.2,281.4,297.7354164,287.92,278.1045836
1137,17-Mar-15,292.8,283,285.3,295.1,291.9978824,285.86,279.7221176
1138,18-Mar-15,285.2,249,257.3,295.1,304.6768607,280.66,256.6431393
1139,19-Mar-15,267.9,248.1,261.9,292.8,304.5697843,276.52,248.4702157
1140,20-Mar-15,267,259.4,262.2,285.2,299.2753137,271.58,243.8846863
1141,21-Mar-15,263,255.5,260.5,277.78,285.6015872,265.44,245.2784128
1142,22-Mar-15,270.8,259.8,268.8,271.844,269.6516975,262.14,254.6283025
1143,23-Mar-15,271.5,262,267.2,248.1,270.6381592,264.12,257.6018408
1144,24-Mar-15,268.4,241.5,246,271.5,277.0881144,260.94,244.7918856
1145,25-Mar-15,250,235.7,245.9,271.5,277.6284937,257.68,237.7315063
1146,26-Mar-15,255,246.3,249.2,268.4,276.1245502,255.42,234.7154498
1147,27-Mar-15,250.4,245.3,246.5,261.86,267.377844,250.96,234.542156
1148,28-Mar-15,255.4,246.5,252.9,256.628,253.4710334,248.1,242.7289666
1149,29-Mar-15,250,239.5,242.4,255.4,254.3970079,247.38,240.3629921
1150,30-Mar-15,248.7,246.9,247.9,255.4,254.6402041,247.78,240.9197959
1151,31-Mar-15,248.8,242,244.3,251.46,253.9621226,246.8,239.6378774
1152,1-Apr-15,248.5,239.5,246.9,248.8,254.0358647,246.88,239.7241353
1153,2-Apr-15,254.9,244.6,253.2,235.7,254.298913,246.94,239.581087
1154,3-Apr-15,256.4,250.7,254.2,239.5,256.8863034,249.3,241.7136966
1155,4-Apr-15,255.7,250.4,253.6,242.88,258.5379998,250.44,242.3420002
1156,5-Apr-15,261.3,251.6,260.5,245.584,262.304987,253.68,245.055013
1157,6-Apr-15,262.4,253.7,255.6,248.7272,260.7542666,255.42,250.0857334
1158,7-Apr-15,257.9,253,253.7,251.46176,260.7005791,255.52,250.3394209
1159,8-Apr-15,255,243.1,244.9,262.4,263.7512635,253.66,243.5687365
1160,9-Apr-15,246.8,236.5,243.6,258.54,264.5748597,251.66,238.7451403
1161,10-Apr-15,243.7,230.8,236.1,255,261.0176403,246.78,232.5423597
1162,11-Apr-15,240,233.8,236.9,250.16,255.7921606,243.04,230.2878394
1163,12-Apr-15,238.7,232.8,236.4,246.288,247.2672882,239.58,231.8927118
1164,13-Apr-15,237.7,220.3,225,243.1904,247.5646145,235.6,223.6353855
1165,14-Apr-15,225.8,216.4,220.2,238.7,244.8509153,230.92,216.9890847
1166,15-Apr-15,224,219,224,237.7,242.1926258,228.5,214.8073742
1167,16-Apr-15,230,223,228.5,233.44,237.7630526,226.82,215.8769474
1168,17-Apr-15,229,219.6,222.4,230.032,229.5515821,224.02,218.4884179
1169,18-Apr-15,224.2,219.9,223.1,230,229.1107952,223.64,218.1692048
1170,19-Apr-15,226.8,222.1,222.2,229,228.6748247,224.04,219.4051753
1171,20-Apr-15,227,221.5,224.2,216.4,228.7162053,224.08,219.4437947
1172,21-Apr-15,236.2,224.2,235.8,218.52,235.8949795,225.54,215.1850205
1173,22-Apr-15,239,232.4,234.1,221.5,239.5442359,227.88,216.2157641
1174,23-Apr-15,237,233,236,224.2,242.4557326,230.46,218.4642674
1175,24-Apr-15,236.2,228.7,231.4,227.16,241.0452844,232.3,223.5547156
1176,25-Apr-15,232.7,225.8,226.1,239,240.0397826,232.68,225.3202174
1177,26-Apr-15,221.5,214,219.7,236.36,241.2790355,229.46,217.6409645
1178,27-Apr-15,232,218.2,227.7,232.7,239.0607353,228.18,217.2992647
1179,28-Apr-15,228.1,222.2,225.3,232,233.641684,226.04,218.438316
1180,29-Apr-15,227.8,222.7,225.2,232,230.2051827,224.8,219.3948173
1181,30-Apr-15,240.2,224.6,236.1,214,237.4778275,226.8,216.1221725
1182,1-May-15,239.2,231.3,231.8,219.24,237.602267,229.22,220.837733
1183,2-May-15,235.8,231.8,234.8,223.432,239.8735042,230.64,221.4064958
1184,3-May-15,243.7,235.7,240.7,226.7856,243.9894888,233.72,223.4505112
1185,4-May-15,243.6,237,238.5,230.16848,242.4928062,236.38,230.2671938
1186,5-May-15,239.4,231.1,235.9,243.7,242.4622218,236.34,230.2177782
1187,6-May-15,236.8,227.3,229.3,243.6,243.5627974,235.84,228.1172026
1188,7-May-15,239.8,227.8,237.3,240.34,244.0524315,236.34,228.6275685
1189,8-May-15,248.5,236.2,244.5,227.3,246.8586884,237.1,227.3413116
1190,9-May-15,249.1,240.1,242.5,227.8,248.5972894,237.9,227.2027106
1191,10-May-15,245.9,238.8,240.6,232.06,249.495027,238.84,228.184973
1192,11-May-15,245.5,238.5,242.5,235.468,246.3336996,241.48,236.6263004
1193,12-May-15,244.4,240.9,241.8,238.1944,244.9142454,242.38,239.8457546
1194,13-May-15,245,234.3,235.8,249.1,245.6752358,240.64,235.6047642
1195,14-May-15,238.2,232.1,236.7,246.14,244.9226464,239.48,234.0373536
1196,15-May-15,238.9,233.9,237.3,245,244.3588085,238.82,233.2811915
1197,16-May-15,237.6,234,235.7,242.42,241.9581774,237.46,232.9618226
1198,17-May-15,238,235.6,236.2,240.356,237.5306301,236.34,235.1493699
1199,18-May-15,237.3,229,232.8,238.7048,238.8656359,235.74,232.6143641
1200,19-May-15,235.7,231.2,231.7,238,238.993187,234.74,230.486813
1201,20-May-15,235.2,231.6,234.2,237.3,237.5174108,234.12,230.7225892
1202,21-May-15,236.5,233.9,235.3,229,237.3009201,234.04,230.7790799
1203,22-May-15,241.8,234.6,241,230.5,241.4782714,235,228.5217286
1204,23-May-15,241.2,237.6,238.8,232.76,242.8248019,236.2,229.5751981
1205,24-May-15,243,238.6,240.9,234.568,243.6807092,238.04,232.3992908
1206,25-May-15,241.1,236.1,237.1,243,243.0225447,238.62,234.2174553
1207,26-May-15,238.5,235.3,237.4,243,242.3640939,239.04,235.7159061
1208,27-May-15,239.3,235.6,236.9,241.46,241.2117219,238.22,235.2282781
1209,28-May-15,237.5,235.9,236.9,240.228,240.9218176,237.84,234.7581824
1210,29-May-15,237.2,235,236.5,239.3,237.5478775,236.96,236.3721225
1211,30-May-15,236.7,230.7,232.5,238.44,239.6257496,236.04,232.4542504
1212,31-May-15,232.7,227.1,228.7,237.2,240.8090706,234.3,227.7909294
1213,1-Jun-15,230.9,219.8,222,236.7,242.3866345,231.32,220.2533655
1214,2-Jun-15,226,221,224.7,233.32,239.3110306,228.88,218.4489694
1215,3-Jun-15,227,222.3,225.1,230.9,233.8795604,226.6,219.3204396
1216,4-Jun-15,225.8,222.6,223.2,228.68,229.2736078,224.74,220.2063922
1217,5-Jun-15,229.2,222.7,224.5,219.8,226.1873566,223.9,221.6126434
1218,6-Jun-15,226.9,223.9,225.6,221.68,226.2269848,224.62,223.0130152
1219,7-Jun-15,226.7,222.3,223.3,229.2,226.2524853,224.34,222.4275147
1220,8-Jun-15,230.6,223.3,228.8,222.3,229.1931983,225.08,220.9668017
1221,9-Jun-15,232,227.8,229.1,222.3,230.8913713,226.26,221.6286287
1222,10-Jun-15,229.9,227.5,228.6,223.3,231.6255913,227.08,222.5344087
1223,11-Jun-15,230.7,228.6,229.8,225.04,232.611098,227.92,223.228902
1224,12-Jun-15,231.3,229.1,229.4,226.432,229.9941663,229.14,228.2858337
1225,13-Jun-15,233.5,228.4,232.9,227.5456,233.0026304,229.96,226.9173696
1226,14-Jun-15,235.4,232.5,233.5,228.4,234.7888733,230.84,226.8911267
1227,15-Jun-15,238.2,233.4,237,228.4,238.0559191,232.52,226.9840809
1228,16-Jun-15,253.9,236,252.1,230.36,252.8501733,236.98,221.1098267
1229,17-Jun-15,259.1,246.1,248.9,233.4,256.9649744,240.88,224.7950256
1230,18-Jun-15,253.7,243,249.5,236,259.1377374,244.2,229.2622626
1231,19-Jun-15,252.1,243.7,244.6,240.62,257.0010396,246.42,235.8389604
1232,20-Jun-15,245.9,240.1,245.4,259.1,253.6237668,248.1,242.5762332
1233,21-Jun-15,245.7,241.1,244.3,255.3,250.9592307,246.54,242.1207693
1234,22-Jun-15,248,243.5,246.7,252.26,249.8841776,246.1,242.3158224
1235,23-Jun-15,247.4,242.3,244.3,249.828,246.88691,245.06,243.23309
1236,24-Jun-15,244.3,239.5,239.8,248,248.749301,244.1,239.450699
1237,25-Jun-15,243,239.5,242.1,247.4,248.1006437,243.44,238.7793563
1238,26-Jun-15,243.9,240.6,243.3,245.82,247.8210043,243.24,238.6589957
1239,27-Jun-15,251.8,242.6,251.6,239.5,252.1873333,244.22,236.2526667
1240,28-Jun-15,252.1,247.3,248.7,240.6,253.8425397,245.1,236.3574603
1241,29-Jun-15,257.7,248.6,256.7,242.6,259.2461692,248.48,237.7138308
1242,30-Jun-15,268.9,254.7,262.9,245.62,266.0740463,252.64,239.2059537
1243,1-Jul-15,264.8,253.5,258.1,248.6,265.5743671,255.6,245.6256329
1244,2-Jul-15,262.6,253,254.5,252.66,265.4703391,256.18,246.8896609
1245,3-Jul-15,256.9,252.1,256,268.9,263.3888782,257.64,251.8911218
1246,4-Jul-15,261.9,253.6,260.6,265.54,264.4960513,258.42,252.3439487
1247,5-Jul-15,265.3,258,265.2,252.1,266.4159406,258.88,251.3440594
1248,6-Jul-15,276.5,268.1,274.8,253.6,276.8637154,262.22,247.5762846
1249,7-Jul-15,268.9,263.3,265.5,258,276.9102522,264.42,251.9297478
1250,8-Jul-15,271.4,267.4,270.8,261.7,277.2190243,267.38,257.5409757
1251,9-Jul-15,272.8,268,269.2,263.3,276.2307784,269.1,261.9692216
1252,10-Jul-15,292.7,268.6,286.7,265.94,287.9783401,273.4,258.8216599
1253,12-Jul-15,316,300.5,311.1,268,314.3818268,280.66,246.9381732
1254,13-Jul-15,312,284.5,292.6,268.6,316.8995782,286.08,255.2604218
1255,14-Jul-15,297.1,286.1,286.9,278.08,316.1724394,289.3,262.4275606
1256,15-Jul-15,294.4,283.5,285.4,316,311.751913,292.54,273.328087
1257,16-Jul-15,294.3,275.2,278.9,309.5,312.9098518,290.98,269.0501482
1258,17-Jul-15,281.5,272.1,279.9,302.64,294.7164523,284.74,274.7635477
1259,18-Jul-15,283.3,276.1,277.3,296.532,289.2254887,281.68,274.1345113
1260,19-Jul-15,279.2,274.7,275,291.6456,286.2408933,279.3,272.3591067
1261,20-Jul-15,280.5,273.5,280.3,287.73648,282.1589689,278.28,274.4010311
1262,21-Jul-15,282.1,275.3,275.8,284.609184,281.9169473,277.66,273.4030527
1263,22-Jul-15,278.4,274.5,278,282.1073472,280.9708536,277.28,273.5891464
1264,23-Jul-15,278.4,275.6,276.5,282.1,280.8625125,277.12,273.3774875
1265,24-Jul-15,289.9,276,288.6,272.1,289.1270663,279.84,270.5529337
1266,25-Jul-15,292.4,286.4,289.4,275.6,293.7407947,281.66,269.5792053
1267,26-Jul-15,294.5,288.1,293,276,298.2915124,285.1,271.9084876
1268,27-Jul-15,298.7,286,294.8,279.7,301.2584999,288.46,275.6615001
1269,28-Jul-15,298.9,293.6,295.2,283.5,297.6552727,292.2,286.7447273
1270,29-Jul-15,295.4,286.6,289.9,286,297.2925563,292.46,287.6274437
1271,30-Jul-15,291,285,288.2,298.9,297.710938,292.22,286.729062
1272,31-Jul-15,289.9,282,284.5,296.12,298.630635,290.52,282.409365
1273,1-Aug-15,285,276.5,280.3,293.296,297.6721838,287.62,277.5678162
1274,2-Aug-15,283.3,276.3,282.5,289.9368,292.1684695,285.08,277.9915305
1275,3-Aug-15,287,279.7,281.3,287.20944,288.9508497,283.36,277.7691503
1276,4-Aug-15,285.9,281.3,285.5,287,286.6948419,282.82,278.9451581
1277,5-Aug-15,285.9,281.6,282.6,287,285.9353684,282.44,278.9446316
1278,6-Aug-15,282.6,278.1,279.1,285.9,286.3530712,282.2,278.0469288
1279,7-Aug-15,281,276.1,280.1,285.9,286.167741,281.72,277.272259
1280,8-Aug-15,280.3,260.6,261.3,283.94,294.7265399,277.72,260.7134601
1281,9-Aug-15,267.6,260.7,265.6,281,290.9142132,273.74,256.5657868
1282,10-Aug-15,267.7,262.2,265.1,280.3,285.8244025,270.24,254.6555975
1283,11-Aug-15,272,264.8,272,276.36,282.02933,268.82,255.61067
1284,12-Aug-15,273.8,265.8,267.1,260.6,273.1498196,266.22,259.2901804
1285,13-Aug-15,268,263.3,264.5,263.24,272.2808486,266.86,261.4391514
1286,14-Aug-15,268.9,262.1,266.1,273.8,272.3020595,266.96,261.6179405
1287,15-Aug-15,267.8,261,262.1,271.46,272.9346179,266.36,259.7853821
1288,16-Aug-15,262.9,256.5,259.9,269.368,269.2066498,263.94,258.6733502
1289,17-Aug-15,262,257.5,258.5,267.8,267.8405338,262.22,256.5994662
1290,18-Aug-15,258.5,171,183,265.54,309.0493783,245.92,182.7906217
1291,19-Aug-15,239.4,194,226.2,262,298.8982939,237.94,176.9817061
1292,20-Aug-15,237.8,226.3,235.5,258.5,288.6601856,232.62,176.5798144
1293,21-Aug-15,236.4,230.5,232.2,241,276.2990857,227.08,177.8609143
1294,22-Aug-15,234.6,222,230.3,237.8,260.3476034,221.44,182.5323966
1295,23-Aug-15,232.9,225.6,228.5,236.4,236.890559,230.54,224.189441
1296,24-Aug-15,228.6,208.5,210.5,234.6,244.924383,227.4,209.875617
1297,25-Aug-15,227.9,198,222.7,232.9,240.5267332,224.84,209.1532668
1298,26-Aug-15,232.2,220.1,226.2,171,237.727498,223.64,209.552502
1299,27-Aug-15,229.2,224,225.8,183.24,235.5253666,222.74,209.9546334
1300,28-Aug-15,237.3,220.1,231.8,193.032,237.5720852,223.4,209.2279148
1301,29-Aug-15,233.9,227.2,230.8,201.8856,234.2123033,227.46,220.7076967
1302,30-Aug-15,233.5,225.8,230,208.96848,233.8294195,228.92,224.0105805
1303,31-Aug-15,233.7,225.3,231.4,214.634784,234.2933128,229.96,225.6266872
1304,1-Sep-15,232.3,226.6,228.2,219.1678272,232.9874693,230.44,227.8925307
1305,2-Sep-15,231.8,226.5,229.7,222.7942618,232.1977052,230.02,227.8422948
1306,3-Sep-15,229.9,226.2,227.3,225.6954094,232.1860775,229.32,226.4539225
1307,4-Sep-15,231.6,227.1,230.9,226.2,232.6164082,229.5,226.3835918
1308,5-Sep-15,239.7,230,235.8,226.2,236.3363747,230.38,224.4236253
1309,6-Sep-15,246.5,235.5,241,227.1,242.7221061,232.94,223.1578939
1310,7-Sep-15,243,239,240.9,230,246.0386555,235.18,224.3213445
1311,8-Sep-15,247.7,240.3,244.2,233.3,247.9208547,238.56,229.1991453
1312,9-Sep-15,245.6,238.5,238.9,236.18,245.6860836,240.16,234.6339164
1313,10-Sep-15,241.9,237,239.5,247.7,244.5726013,240.9,237.2273987
1314,11-Sep-15,242.9,239.4,240.6,245.6,244.4978254,240.82,237.1421746
1315,12-Sep-15,241,235.3,235.8,243.88,245.2332311,239.8,234.3667689
1316,13-Sep-15,236.9,228.9,231,242.9,244.0958201,237.16,230.2241799
1317,14-Sep-15,233.8,228.4,230.9,241,243.7327352,235.56,227.3872648
1318,15-Sep-15,232.9,229.5,230.9,238.48,241.5803876,233.84,226.0996124
1319,16-Sep-15,232.1,227.4,229,236.464,236.0550193,231.52,226.9849807
1320,17-Sep-15,235.7,229,233.6,227.4,234.0123028,231.08,228.1476972
1321,18-Sep-15,236.2,232.5,233.8,227.4,235.2810987,231.64,227.9989013
1322,19-Sep-15,234.2,231.4,232.1,229,235.4518903,231.88,228.3081097
1323,20-Sep-15,233.2,231.4,232.1,230.44,235.5548799,232.12,228.6851201
1324,21-Sep-15,233,226.4,227.2,236.2,236.5409622,231.76,226.9790378
1325,22-Sep-15,233.3,224.5,231.3,234.24,235.7127089,231.3,226.8872911
1326,23-Sep-15,233,230,230.5,233.3,234.2789009,230.64,227.0010991
1327,24-Sep-15,236.3,230.5,234.6,224.5,235.9443314,231.14,226.3356686
1328,25-Sep-15,237.6,233.1,235.3,226.86,237.6579588,231.78,225.9020412
1329,26-Sep-15,235.9,233.8,234.6,229.008,237.1804081,233.26,229.3395919
1330,27-Sep-15,234.8,233.1,233.4,230.7264,237.0868167,233.68,230.2731833
1331,28-Sep-15,241.4,233.4,240.4,232.10112,240.5550587,235.66,230.7649413
1332,29-Sep-15,241.5,236.6,236.8,233.1,240.9299068,236.1,231.2700932
1333,30-Sep-15,238.8,235.1,236.5,233.4,241.1058787,236.34,231.5741213
1334,1-Oct-15,240.1,236.2,238.5,235.02,241.7665471,237.12,232.4734529
1335,2-Oct-15,240,237.3,237.9,235.1,240.8068262,238.02,235.2331738
1336,3-Oct-15,241.1,237.7,239.8,236.2,240.2899791,237.9,235.5100209
1337,4-Oct-15,240.9,239.3,239.5,237.26,240.8118347,238.44,236.0681653
1338,5-Oct-15,242.7,237.2,242,242.7,242.3531122,239.54,236.7268878
1339,6-Oct-15,249,241.5,247.4,237.2,247.938036,241.32,234.701964
1340,7-Oct-15,247.9,243.5,244.2,237.2,248.472911,242.58,236.687089
1341,8-Oct-15,245.6,242.6,243,239.56,248.4206153,243.22,238.0193847
1342,9-Oct-15,245.4,242.6,244.8,241.448,247.951294,244.28,240.608706
1343,10-Oct-15,246.4,243.6,246,242.6,248.1009932,245.08,242.0590068
1344,11-Oct-15,248.7,244.8,247.9,242.6,248.5180234,245.18,241.8419766
1345,12-Oct-15,248.4,245.4,246.1,243.6,248.7962942,245.56,242.3237058
1346,13-Oct-15,253.4,244.1,251.3,253.4,251.7550193,247.22,242.6849807
1347,14-Oct-15,255.9,250.1,253.5,244.1,254.9031978,248.96,243.0168022
1348,15-Oct-15,257.5,253.4,255.2,244.1,257.5764297,250.8,244.0235703
1349,16-Oct-15,267.8,254.9,263.5,246.78,265.2904178,253.92,242.5495822
1350,17-Oct-15,275.1,258.3,272.9,250.984,275.206029,259.28,243.353971
1351,18-Oct-15,274.6,263.3,265,254.9,276.1210071,262.02,247.9189929
1352,19-Oct-15,268.3,262.4,265,258.3,275.5765714,264.32,253.0634286
1353,20-Oct-15,273.9,264.5,271,261.66,274.9583955,267.48,260.0016045
1354,21-Oct-15,272.3,264.1,267.8,262.4,274.6943371,268.34,261.9856629
1355,22-Oct-15,280,267.3,275.8,264.1,277.1003667,268.92,260.7396333
1356,23-Oct-15,280.9,275.1,279.2,264.1,282.0995164,271.76,261.4204836
1357,24-Oct-15,284.5,279,284.2,267.3,287.2261774,275.6,263.9738226
1358,25-Oct-15,296,281.2,284.8,270.74,290.8292261,278.36,265.8907739
1359,26-Oct-15,287.9,282.3,287.2,275.792,290.5206763,282.24,273.9593237
1360,27-Oct-15,298.7,287.1,295.2,279.8336,296.5862505,286.12,275.6537495
1361,28-Oct-15,308,295.3,304.5,282.3,306.6421603,291.18,275.7178397
1362,29-Oct-15,321.1,301.5,314.9,287.1,319.6675815,297.32,274.9724185
1363,30-Oct-15,336,313.8,328.2,293.9,334.9050861,306,277.0949139
1364,31-Oct-15,335.4,307.2,316,301.5,334.12161,311.76,289.39839
